0.12306,-0.66374,-0.0051822,-1.5065,-0.58168,-0.67255,0.48001,0.80384,0.89887,1.0427,0.74991,-0.096137,-1.292,0.43579,1.6487,-0.91141,0.30067,2.296,1.4348,-0.039179,-2.2016,-0.3278,1.1892,0.48915,0.087165,-0.012642,-0.67317,0.35312,-1.385,1.9377,-1.0337,0.57146,-0.7274,-1.3147,-0.2941,-1.149,0.53644,0.74106,2.0391,-0.079651,0.56581,-1.0469,0.22557,0.012281,-0.33682,0.022189,0.89258,-0.40794,1.0142,-0.41097,1.0504,-0.17606,0.99027,-1.1126,0.34049,-0.2743,0.92596,-1.0104,0.29036,0.080001,-0.57411,-0.054949,1.3281,0.48225,0.3036,0.10057,-0.22259,0.69212,-1.5348,0.31384,0.52046,-0.47324,0.60622,-0.67049,1.0462,-0.38693,-0.51533,0.02224,0.14454,-0.45416,-1.3999,1.7367,0.16902,-1.1841,0.72936,0.14965,-0.22432,-1.1437,-0.40024,-0.24507,1.7734,-0.2438,0.32048,1.3098,0.29428,0.4859,0.18241,0.43406,1.2903,-0.14562,-1.7305,-0.043438,0.25115,-0.45642,-1.5434,-0.15973,-0.98692,1.1866,-0.13667,1.19,0.57696,-0.19575,0.70203,0.52582,-0.25699,-0.7167,-1.2267,-0.80228,-0.35172,-1.6114,-0.5327,-0.22586,0.46551,-0.88676,0.86912,-0.73787,0.74963,-0.065606,-0.12674,0.96647,-0.17606,-1.2243,-1.1919,-1.5273,-1.0658,-0.88071,-1.1658,-0.75891,-0.4992,-0.18543,1.1439,0.37719,0.84085,0.24783,-0.72909,1.2282,0.24568,1.5481,0.33256,-0.62288,1.2042,-0.44181,1.2239,0.024053,-1.2317,0.32919,1.3896,1.2293,1.5953,-0.43164,-1.2956,-0.89042,1.4967,0.824,0.30244,0.59038,1.0414,-0.77,2.1193,1.9683,-0.342,-0.56809,0.86555,-1.1787,-0.80382,-0.073284,-1.3536,1.1073,0.74799,0.29734,-0.33804,0.56723,0.72287,-0.27619,-0.23518,1.6079,-0.8025,-0.48466,1.6163,0.61724,2.6657,0.32169,0.76483,0.45549,-0.83936,1.4487,0.39856,-1.1425,-0.71429,-0.44665,1.0681,-0.33146,0.65538,-0.11921,1.5182,1.2237,-0.40441,-1.2151,0.7102,0.89327,-0.066852,-0.1843,-0.057523,-0.48359,-0.58471,-0.49621,-1.2771,-1.0496,0.18889,-1.4429,-0.36968,-0.46446,1.0424,-0.90204,0.61237,0.73601,1.7787,0.43669,1.1015,-0.65821,-1.3782,0.59261,-0.78465,-0.06428,-0.010254,0.80666,-0.16142,0.94361,0.30323,0.39726,0.92159,1.1158,-0.040099,0.91968,-1.6517,0.69659,-0.2702,1.612,-0.28094,-0.4069
-0.95898,-1.3398,0.69492,1.5869,0.49928,-0.62688,-0.46087,-1.0422,0.43653,1.0751,1.1607,-0.55798,-1.014,-0.92318,-0.97765,0.46188,-0.027449,1.9085,1.187,0.90524,0.59938,-0.21515,0.96107,0.53955,0.23313,0.46311,0.74089,0.38193,0.24824,0.95021,0.2581,0.40948,1.4007,-0.78142,-0.78537,-0.24434,1.3653,-0.1599,0.82505,-1.6782,0.38258,-0.23847,1.2922,-0.044744,4.2101,-0.59399,-0.60764,-1.0081,-0.96096,-0.67958,-1.9781,0.64889,0.092894,0.87857,0.38783,-0.69066,-0.15336,0.45764,0.74635,-0.23633,-1.0063,-1.0097,1.5678,-0.19144,-0.93678,-0.60557,0.98615,-1.1293,0.1204,-1.7464,-0.49928,-0.40917,-1.2007,-0.71801,0.22391,0.25869,-0.084445,0.37947,0.29394,0.49536,-0.024399,2.0393,0.18667,-0.3376,-0.66749,-0.38822,-0.12338,0.27686,-0.98384,-1.3488,-0.46374,-0.65082,0.097496,1.4251,0.46379,-1.6159,0.1614,-1.2241,0.13089,1.4886,1.039,0.60787,-1.1422,0.73421,0.1439,-1.4601,0.56691,1.0171,0.66098,-0.40037,0.7181,1.2411,-0.34061,1.3623,1.5703,-1.5824,-1.7237,0.62889,0.26149,0.9268,0.11997,-0.1809,-0.93563,0.48749,-0.41706,0.54486,2.3841,-1.0361,0.70573,-1.2598,-2.6051,0.80928,0.38117,-0.44766,0.68939,-0.79692,1.7742,0.31772,0.76943,-0.36498,0.45156,-0.44877,0.99635,-0.49921,0.19469,-0.24561,-1.4853,0.3082,0.40822,1.2131,1.3196,-1.7133,0.45724,-0.61614,-0.19477,1.6702,-0.34736,-0.90831,0.045132,-1.674,1.3651,-0.38853,-1.0584,0.16864,1.3915,0.20581,-1.4964,-0.23622,-0.23641,-0.61723,0.93291,-0.35056,0.61328,0.10735,-0.82996,-0.062906,-0.42399,-1.7974,-1.6646,-1.5158,-0.028036,0.23111,-0.48661,1.4575,0.37885,0.7344,0.57522,0.17192,-0.0039288,-0.21007,-0.33835,-0.089034,0.14544,0.97443,0.72509,-0.10538,0.40097,-0.27054,0.11374,0.3149,-0.95886,1.8195,1.8242,-0.17266,0.22139,0.3467,0.45204,-1.2202,-0.5772,0.25209,0.29261,0.70614,0.33768,0.63668,0.0092126,-0.13921,-0.044052,0.91863,1.4246,0.57248,-0.84703,-0.44097,-0.79178,0.98332,-1.7896,0.24432,1.6885,-1.5379,1.0719,1.6349,-0.48652,-0.97972,0.092097,0.17326,-1.2341,1.0728,-0.91484,1.2621,0.37468,-0.55764,0.40692,0.59007,-0.55571,-0.66468,-1.379,0.77197,-2.184,-2.4635,-0.44408,0.064215
0.15097,-1.2135,-0.45345,-0.13834,0.52373,0.82926,-0.91573,0.48163,0.881,-0.5646,0.59039,-0.59375,-0.14229,-0.057381,-1.7857,1.1343,-0.56216,-0.46863,-0.8619,0.98232,-1.138,0.80058,-1.1828,-0.56167,-0.90529,-1.3691,-0.97368,1.4622,0.59767,-0.36316,1.4623,1.6217,-0.56489,-1.2453,-0.073804,0.80937,-1.3214,1.4534,1.5615,-0.69255,1.04,0.72784,0.90258,1.3969,0.23582,-0.69814,0.098974,-0.26938,0.67127,0.17725,-1.2258,0.7962,-2.1466,0.084455,0.9156,-0.85203,-0.53813,-0.059412,-1.2028,-0.11431,1.4449,0.26435,-2.0354,-0.3799,0.66954,1.6303,-0.12391,0.38408,-0.60833,-0.7633,1.4642,0.054387,2.393,-0.088986,-3.3004,1.1158,0.56132,-0.51375,0.38603,-1.1377,-1.4348,0.679,0.93372,-0.29521,-0.3336,1.3562,0.13605,0.5117,-2.712,-1.3166,-0.66931,0.32669,-0.83013,-0.48933,-1.6811,0.98123,0.21639,1.1761,-0.28876,0.74376,-0.92756,1.3944,-0.47678,-0.35942,-1.2423,-1.0994,1.0941,0.90807,-1.2507,0.83264,0.27179,-0.19558,0.96095,0.28382,-0.96789,-0.238,0.62205,-0.11695,-0.43077,-0.18243,0.012536,-0.97824,1.4801,0.82217,0.50665,1.1398,-1.0509,-1.0804,-0.41112,-1.0202,0.48703,-0.98522,0.40043,-0.057944,1.8628,2.1798,-0.24647,0.6021,-1.768,1.8679,-1.1628,-1.9891,-0.071682,1.3633,2.0281,1.1843,-1.3228,2.1228,0.62806,-0.94022,-1.9971,-0.81794,-0.1349,0.72747,-1.0529,0.32529,1.4401,-0.30214,-0.57592,-1.0175,-0.54426,-0.44067,-1.2794,1.7455,-1.0055,0.50078,1.3007,-0.48821,-0.63298,-0.98312,-0.55804,-0.61932,-0.34481,-0.33818,0.21363,0.72119,-0.59912,-0.0068409,1.1395,-0.43157,0.69077,-1.4114,-0.73225,1.3761,-1.2485,0.22423,-0.44957,-0.54416,-1.5035,0.83189,-0.44953,-0.093982,1.6206,0.16878,2.0636,-0.19644,-0.33323,0.76044,-0.35284,1.9846,0.75358,-0.98203,0.36069,-1.1787,-0.17778,-0.89283,0.57512,-0.67788,0.23493,2.2672,0.68654,-1.2345,0.70317,-1.0117,1.0789,-0.54172,1.283,-0.33341,0.14196,-0.38954,0.23747,0.64341,-0.15952,1.4263,-1.3975,-1.801,-1.3322,1.6276,-0.11831,-0.10209,-0.66951,-0.45953,0.28643,-0.022287,-0.45769,0.0074427,0.29279,-1.2925,0.25063,-0.59761,1.2329,1.2071,-0.092783,0.98446,-0.39934,-0.52386,-0.83283,-0.030665,1.3744,0.28932
0.23769,1.0995,-0.84888,0.44639,-1.637,-0.95334,0.79383,-0.5611,-0.20957,-1.137,1.1247,0.87664,-0.22893,-0.852,-2.132,0.59309,-1.6307,-1.0773,0.84956,0.35537,0.9152,0.82439,0.453,0.84454,0.16657,-0.17781,0.94221,0.67035,1.0547,0.84549,-0.10242,-0.83982,1.1074,-0.2277,1.7709,1.4372,-0.53525,-0.93701,1.0373,0.52446,-1.0675,-0.67324,-0.45339,0.099885,-1.5011,-0.069945,2.8729,-1.1075,1.6223,1.7064,-1.4836,0.21856,-0.017365,-0.56824,0.0713,1.9041,-0.051723,-0.63194,-1.5713,-1.8296,-0.10468,-0.12796,1.3474,0.59048,0.34388,0.59346,0.22425,-1.0546,-0.26416,-0.80368,0.8004,0.37082,0.43353,0.026785,0.50465,0.75037,-0.62915,-0.76845,-0.48478,0.99558,-1.7144,-0.46451,1.0727,-1.0473,-0.29691,-1.8995,0.81787,0.8084,0.81628,-0.60566,-0.3399,-1.8062,-0.93802,0.17569,-0.39355,0.17428,-1.9851,0.41276,-0.17711,-1.0383,0.65229,-0.81206,-0.76919,-1.4209,0.62448,-1.4687,-0.94959,-0.67137,1.1237,-1.5838,2.1726,-0.15561,0.69043,1.8276,1.1506,0.90947,0.070811,0.77251,-0.44009,-0.52843,-0.55173,-0.68091,-1.86,-0.34699,1.1505,0.98913,0.41214,-1.9393,-1.3832,0.33498,0.65143,-2.3434,0.57597,0.21501,-0.18909,-0.10473,-0.25836,1.5205,-0.53976,-1.5633,-0.047978,-1.0692,0.50266,0.026329,-1.1815,0.56985,-0.0095184,0.25305,-0.045795,-1.902,-1.8542,-0.066313,-2.2918,2.445,1.3983,1.247,-1.0531,-0.45298,0.80207,-0.72997,-0.42644,0.41449,0.31144,-1.009,-0.96037,1.5552,-0.57219,0.97876,-0.11326,-0.62873,-0.77197,1.7419,-0.40384,-1.7764,-0.59764,0.2835,0.66164,0.32795,0.032346,-0.15886,-0.35598,0.9376,0.84613,0.83523,1.6408,-0.99151,-0.21797,0.628,-0.15577,0.62754,0.02489,1.5697,0.68401,-0.55295,-0.47529,-1.2355,-1.0702,-0.7814,0.33278,-2.1481,0.58601,-1.8683,-0.31857,0.81108,0.43281,0.080134,0.75989,2.4188,0.36077,-0.20939,-0.91346,0.21788,-0.38476,-0.15708,2.0632,-1.3018,-0.12744,-0.56248,-0.081682,-0.72927,3.552,0.2944,-0.49462,0.35183,1.456,0.13773,-1.5135,-1.226,1.1948,-1.0682,-0.015216,0.65923,0.68324,1.8158,0.098889,-0.49252,-0.65182,0.17751,-1.8354,-1.1512,0.67354,-0.77866,0.25708,0.33478,1.8432,1.6047,-0.24322,-1.0841,-1.2636,1.4839
0.15583,0.35743,-0.43711,0.54085,-0.25123,0.024345,0.93406,-0.11083,0.7593,0.29989,-1.3007,-0.65225,-0.17951,-0.013402,-1.6621,-1.129,-1.2384,0.5253,-1.2776,-0.54828,0.17213,-0.79873,-0.75546,1.1248,1.2016,0.69717,0.24277,0.60698,0.3358,0.19462,0.58898,1.2211,0.34624,-0.75602,1.3611,-1.2521,-1.6288,1.1966,0.87982,0.42089,1.4342,0.67785,0.48444,-0.15801,1.3514,-0.1325,0.0947,0.88894,0.46909,0.20444,-0.73983,0.47915,-1.0376,-0.0083623,1.3916,0.85927,-0.595,-0.22137,0.21474,-0.47514,-0.99151,-1.9346,1.4864,0.41903,-0.032234,1.4188,0.032691,-1.294,-1.2,-1.7438,2.1017,0.46821,-0.85112,-0.043059,0.092251,0.73027,1.4339,-0.66725,0.31023,-0.45903,1.2114,0.14688,-0.2317,0.17459,-0.28571,0.23639,0.50586,0.55381,-0.15428,-0.1234,0.24664,-0.81463,-0.55241,0.3223,-0.47504,0.030276,-1.454,0.65642,-0.33233,1.9271,0.60159,0.41609,0.58418,-0.28693,1.3136,1.746,-1.0983,0.71251,1.0151,1.0541,2.9753,-0.30063,0.66854,1.0544,-0.94848,0.01172,-0.17925,0.86095,-0.17281,0.76287,0.039813,-0.28471,-0.0024251,-1.7396,1.5635,0.46638,0.3211,-0.46238,-0.098039,-0.61877,1.068,-0.072693,-0.32192,-1.6177,-0.45661,0.96188,-0.77018,-1.233,0.60689,0.64353,-0.058102,-1.6927,0.38012,0.82747,-1.3031,0.37805,2.2751,-1.0632,0.10311,-0.46535,-2.5208,0.00041385,1.5024,0.20894,0.024575,-0.90813,-0.89373,0.61583,-0.067746,-0.34552,0.21262,1.1922,-0.20724,0.43669,0.0034257,-0.059117,-1.6742,1.1006,-0.42093,-0.57767,1.3891,0.086257,-0.06771,1.4262,-2.3419,1.4501,-0.26721,0.41163,-0.58754,-1.4039,-0.44603,-0.24669,-1.103,0.44385,-0.49416,1.3605,0.29931,0.96674,1.6509,0.24399,-0.23939,1.4257,0.12,0.30145,-1.5489,-1.1014,1.2291,0.87955,1.1366,-2.5632,-1.9634,-2.0656,0.30876,1.4015,1.5718,0.0085718,1.043,-0.79513,-0.34505,-0.84416,-0.72009,0.76774,0.53368,0.27359,-0.35463,0.57441,-2.1024,-0.8988,0.73492,1.7087,-0.53307,0.27824,-1.6886,0.9511,-1.5591,-0.22322,-0.60144,0.40774,0.30768,-1.4833,-0.047506,0.081375,0.6265,0.23078,0.023944,0.37694,0.38606,0.68866,0.304,-0.28288,-0.32053,-1.6502,2.1361,1.6412,-0.40894,2.1599,-1.1369,0.67198,-0.79015,1.5573
1.234,0.011025,0.32092,1.3269,0.17168,-0.82827,-0.75129,-0.074389,-2.6322,-0.46573,-1.2106,0.32741,-1.6666,-0.71028,1.2306,-0.93985,1.2913,-0.0047755,-0.79963,-0.83488,-0.68199,-0.15525,1.7351,-0.80673,0.75982,1.7648,-0.4321,-1.8875,-0.74768,2.6439,-1.0887,-0.34729,-0.19301,-1.1139,-1.8203,0.015084,-0.84983,0.45912,0.002634,0.27589,1.0185,-2.4321,0.62394,-1.8908,-1.1115,-0.17364,1.1935,1.5395,1.3911,0.061477,0.51238,0.73296,0.84448,0.27966,-0.1652,-0.34281,-0.22977,0.15627,-0.040325,0.74339,-1.9188,-0.40875,0.28428,0.79253,0.91636,0.15585,0.05514,0.077207,-0.20412,-1.0953,-0.053399,-1.4483,-0.62836,0.4251,-0.06585,-0.63529,0.72557,-2.1132,-0.77626,-0.40247,-0.86808,-0.37058,-0.26546,-1.709,-0.59606,0.67856,-0.098199,-1.6476,1.0599,-0.97706,-0.55453,0.67813,1.1908,0.45587,0.4005,3.2348,-1.1409,1.9465,0.43023,1.2064,1.1395,0.7479,-0.71121,-1.1691,1.4085,0.83191,-0.50117,-1.7487,-0.058709,-0.14282,1.0018,0.29078,0.57101,0.97871,0.48954,-1.7641,0.84779,-1.0931,-0.8234,-0.4441,-1.0082,-0.64954,-0.84682,-1.8801,-0.5046,-1.4523,-0.0034613,-0.078204,-0.49839,0.69319,-1.8041,0.38194,0.22772,-1.0676,1.3688,0.63625,-1.1118,0.88143,0.50366,0.068746,1.4548,-0.72753,1.0214,1.0837,-0.25661,-0.44984,-1.1942,-0.19964,-0.72599,0.17567,0.55499,-1.0832,0.44905,0.40175,-0.39699,-1.3668,0.23443,-1.7875,-0.14447,-1.5313,0.67945,-1.153,-0.89953,-0.51956,0.1656,-0.13004,0.060027,0.58471,2.2363,-0.08197,0.082979,-0.571,0.57357,-0.14437,-0.58336,-0.84674,0.7777,1.456,0.0045445,-1.0569,-2.1675,0.2441,-0.32275,-0.1722,-0.37361,-0.72149,0.48886,-0.69554,-0.90928,2.4801,-0.97952,0.93526,-0.067482,-1.1233,-0.87262,1.6031,2.0731,-0.72185,-0.57517,0.70779,0.86273,-1.1883,-0.07549,0.28033,-0.96888,-0.76424,-1.1819,-0.67465,-0.0027218,-0.52281,-1.0924,0.6913,-0.13777,0.79543,0.96361,0.42508,-3.2244,-0.41847,-0.67544,0.92839,0.12696,1.0524,-0.39122,-0.85323,-1.1537,-0.33115,-0.93567,0.074301,2.3223,-0.80135,-0.16207,0.75787,-0.38673,1.1488,0.035495,-1.8011,2.1259,-0.19404,2.2934,-0.058826,-1.2337,0.05673,-2.7234,-0.38367,-0.47801,2.2398,-0.16419,0.32445,0.1584,0.80525
-0.57152,-0.97075,-1.8041,-1.0567,1.8337,0.41983,-0.17468,-0.3323,0.090095,-0.50571,-0.75725,-1.6781,-0.39472,0.19966,0.43228,-0.1109,1.2119,-0.77853,-1.4818,-1.6666,-1.6751,0.53349,-0.9843,1.2008,-0.09333,-0.75561,0.24738,-0.93359,-0.14569,0.17685,1.3762,-0.78246,-0.15697,1.768,-0.0023069,1.1523,1.1007,-0.94599,-1.3492,0.81204,-0.27557,1.3994,0.50924,0.35273,-0.08999,-0.27765,-0.1955,-0.064267,-1.9464,-2.2359,-2.0154,-0.94955,0.36056,-0.90258,0.58142,-0.81256,-0.17527,1.0703,-0.32778,-1.4761,-0.74144,-1.0256,-0.75107,-0.56926,-0.27941,0.021495,0.00048862,-0.22971,0.3419,-0.08876,0.69921,-0.43161,2.2075,-1.6812,0.28662,0.97601,-1.3136,-2.3156,-0.14353,0.13661,0.45634,-0.091063,-0.39397,1.6463,-0.27123,2.0673,0.81986,-0.13414,-0.62171,-1.3853,0.40691,-1.4664,-0.87253,0.34149,0.71132,0.45636,0.76225,1.8445,0.25883,-2.2245,0.093632,-0.68759,1.781,1.4298,0.67783,0.17838,-0.074391,-1.4525,0.54038,-0.65385,-0.83441,-0.82223,0.067509,-0.36138,-0.80986,0.32686,0.79082,1.2974,0.27527,0.11676,1.2953,-0.40241,0.40076,-0.22556,0.56904,-0.4053,-0.86083,-0.26362,-0.69235,-0.26573,-0.92386,-0.74589,0.9682,1.9161,-0.3959,-1.7842,-0.48836,0.082377,0.91933,0.79318,-0.22698,0.6384,1.4158,0.022323,1.1986,0.41145,0.74808,-0.33772,0.85068,1.2069,1.1955,1.318,-0.39546,2.3852,-0.71863,-1.3647,0.39059,1.2697,1.0227,0.52235,-0.72825,0.85712,-0.29126,-1.5437,-0.065503,0.40444,-0.47619,-0.72959,-0.24247,-0.046017,-0.45716,-0.11171,-0.066889,0.028447,1.225,1.1714,0.86278,-0.32419,-0.55735,-0.94009,0.77161,-1.1591,0.11982,-0.031653,0.253,-0.20698,0.73622,1.6453,-1.6712,0.47646,1.3705,1.1522,-0.66615,-2.0327,0.48008,-0.74969,-1.9761,-0.33243,-1.7953,1.6413,0.92909,0.24926,0.34667,0.071506,0.6377,0.52378,0.2184,0.04391,0.547,-0.089318,-0.36644,-0.60859,1.0037,0.95968,1.7301,0.90314,0.66081,1.7795,0.10765,0.81125,0.6925,-0.13269,-1.5329,0.32911,0.29041,1.0887,0.62744,1.2552,0.24523,-1.1118,0.20363,0.23768,0.66046,-0.63664,-3.2795,-1.3284,-0.21756,-1.1914,0.8168,-0.035428,-0.20011,0.67812,0.99364,0.085206,0.92455,1.6254,1.0822,-0.97683,0.439,-0.22743
0.008798,-1.3421,0.14759,1.8669,-0.025931,0.79881,-1.151,1.0643,-0.65964,2.834,0.30975,-0.30143,0.399,0.69251,-0.89416,0.077162,-0.66615,0.96613,0.39547,0.36424,-0.21319,0.047666,0.64505,1.1281,0.51653,0.42575,0.23467,0.57194,-0.010862,-1.1323,1.6065,0.09651,-1.7406,1.654,-0.7983,-0.11149,-0.099705,1.575,1.1255,-0.362,0.40691,-0.25295,-0.35376,-0.45221,-1.2754,-0.12955,0.11132,-1.2066,-2.8757,-0.4138,-0.3396,-1.8678,0.11069,0.54261,-0.5542,2.3942,-2.1094,-0.28393,1.2227,-0.76642,-0.49031,0.13727,-0.36226,0.16195,-0.44361,-1.3634,0.9286,-0.52409,1.3338,-1.3392,-1.8624,-0.31396,-1.1973,-0.91957,-1.4968,-0.30876,0.32891,0.81802,-0.67972,0.2458,0.13254,-0.64759,-0.18771,1.7059,0.51857,1.6097,0.27068,-0.51542,-0.33565,-1.1543,0.1515,0.013773,1.138,0.89916,0.38553,1.486,-0.94203,-1.5641,0.89626,-0.87952,0.030672,1.0633,1.3678,-1.0121,1.2646,0.037687,-1.3524,0.68223,0.60266,-1.8348,-0.10111,1.9784,0.73477,-0.23954,-1.4742,-1.1778,-0.89741,0.95725,-0.42119,0.33646,-0.82615,0.21912,-1.0927,0.064528,0.4923,0.031845,1.1636,1.5482,0.65157,-0.95087,0.55098,-0.67869,1.3704,0.36098,-1.0307,1.1466,0.48782,-0.9593,0.80784,-0.33901,0.62761,0.48943,-1.3804,0.51624,-0.15928,-0.59648,0.57181,0.09253,1.4984,-0.20475,-0.27016,0.33461,-0.57949,-1.9085,-0.58853,-0.63883,0.19709,0.47066,1.3114,0.64267,0.56396,0.96905,-0.68648,-0.42219,1.9215,-1.3268,-0.87452,0.54162,-0.094457,-0.18549,1.2404,0.58094,0.89587,-1.8232,-0.45028,0.88554,0.61988,0.54489,0.77241,-0.94995,-2.5297,-1.0233,1.904,2.4598,0.08919,-0.17743,0.37367,0.24184,-1.8429,1.0419,0.19725,0.49192,-1.324,0.71347,-1.4207,1.2411,-1.7652,-0.79362,1.048,-2.2265,-2.4866,-1.1708,0.14473,0.093683,-0.1367,0.60295,-0.13767,-0.10158,0.32404,0.73683,1.3809,0.91659,1.9122,0.35513,-1.3924,-0.52256,-0.72798,1.4279,1.4524,0.59031,-0.15406,0.92953,-1.0668,-0.50614,-0.18167,-0.49058,1.2114,-0.11925,-1.1803,-0.25978,-0.017613,0.2256,0.70474,-0.69649,0.53607,-0.106,-1.3573,-2.0146,-0.25632,0.074385,-1.0027,0.56444,1.348,1.701,1.6761,0.62452,-0.47597,1.7838,-1.2628,0.61114
0.064017,-0.08884,0.57659,-0.037296,-0.20693,-1.5432,1.4518,0.21808,0.19379,0.32256,-1.016,0.60456,-1.1874,-0.20631,0.47206,0.79398,-1.0275,-0.70175,-0.15842,-0.26598,0.39159,-0.48708,-1.6348,-0.059944,0.20387,0.2356,-0.66154,0.015172,-1.4356,-0.6198,0.31928,1.3427,1.4634,-1.3553,1.2515,0.83205,-0.67263,0.88953,0.31648,-0.37836,0.20368,-0.21773,-0.6946,1.1766,2.4965,-0.12621,-0.058791,-1.3401,0.29981,1.2546,-0.59852,-0.19762,0.20977,0.8008,-0.13498,0.22027,0.32228,2.1575,-0.75728,0.46864,-1.8543,-0.74021,-0.57753,0.047854,0.12496,1.2375,0.89911,0.86485,1.2121,0.51771,-0.16164,0.066084,-0.062074,1.7198,2.0165,0.81922,0.55431,-0.36032,-0.6388,-0.78024,-0.12824,-0.46465,0.074711,0.90336,0.81747,0.11286,-0.95654,1.1132,0.57827,-1.4018,0.75531,0.49631,-0.26549,0.75018,0.44504,0.12932,-1.3545,0.15013,-1.1115,-1.4034,-0.79648,-0.078945,0.31907,1.5431,-0.29679,-0.082531,1.2425,-0.37615,1.138,-0.77905,-0.13771,0.69087,-2.0681,-0.40975,0.00048009,0.65117,-0.28523,-0.054845,-0.35719,0.97854,0.43572,0.71509,-0.05732,-0.41605,-0.65588,1.6399,-0.75709,-1.6625,0.75272,0.25835,1.3368,1.189,0.18876,-1.9911,-0.013496,-0.23728,-0.52358,-0.68672,0.80495,-0.48311,0.80961,0.12032,0.53162,0.865,0.13919,-0.076824,-0.85473,2.0697,-1.3513,1.2177,0.42976,-0.69631,-0.5281,-0.25329,-0.017651,-0.88681,-1.2433,-1.7828,2.1195,0.70738,0.4985,2.0484,1.58,-0.94521,-0.45462,-1.3151,2.2911,0.29486,1.6339,0.38463,-0.030094,0.99789,-1.0645,1.0909,1.8669,0.66761,-0.69677,0.45896,0.9813,0.53828,-0.3944,-0.4797,-1.4266,-1.311,0.8551,1.0054,-1.7583,0.25069,0.95969,-0.68064,1.6315,0.47959,-1.2125,-0.66434,0.060444,-0.14588,1.1672,-0.88359,-1.7452,-0.56411,1.4,-0.017507,0.1958,-0.095314,0.67811,-1.3997,-0.72752,0.83721,1.3427,-1.5713,0.35093,0.67896,-1.9762,-0.87998,0.93507,0.56634,-0.076001,1.2657,-1.5932,-0.18277,-0.82721,-1.4337,0.011256,-0.5107,0.51847,2.4085,0.59217,1.3913,0.51916,0.61282,1.5641,-1.3122,0.1936,1.3073,-0.95297,0.84169,-0.089453,1.0259,0.24491,0.75406,-0.55285,-0.71753,2.0373,-1.0178,1.116,3.413,-0.89484,-0.56382,1.164,-1.0906
-0.059753,-1.1643,0.018044,-1.0085,-0.65463,1.9348,-0.68102,-0.19095,2.0592,-0.77306,1.6032,-1.397,0.16042,1.1232,0.092819,0.60819,-0.2976,-0.022526,0.089074,0.17178,0.030406,-0.41798,-1.1629,0.47313,1.0612,0.67893,-1.1786,0.44831,-1.3737,-0.92466,0.15359,0.56512,-1.118,-0.85225,-0.25192,1.9838,1.6293,1.3676,1.8112,-0.93886,0.13915,2.6475,2.1247,-0.70568,-0.30865,-0.26507,0.50596,-0.64519,0.76606,0.74839,0.024363,-0.10087,0.17142,-0.80522,-0.64985,-0.052832,0.57196,-0.69692,-0.55941,0.23626,-0.43344,-1.2879,-1.2852,1.8505,0.23201,-0.27499,0.29398,0.91102,1.4186,-0.29977,0.17722,0.26349,0.60564,-0.61557,0.47686,-0.992,-0.48772,-1.4699,0.97204,-1.6912,-0.058924,-0.73743,0.1872,-1.7244,-2.0497,0.46907,0.085681,0.94122,0.18149,0.82949,-0.14975,0.074976,-1.064,0.50046,0.40386,1.3192,-1.8429,-0.85953,-0.1474,0.59614,-0.79316,0.51595,-0.45059,0.21401,0.11241,1.0036,-0.73475,1.3982,-0.52195,1.4228,0.61313,-0.7773,-0.97919,0.65694,0.38718,-0.46632,-1.2946,-0.068459,-0.22893,-2.2168,0.38675,0.18944,-0.22223,-0.0094005,-0.039599,1.0015,0.86692,0.2856,-0.018051,3.8602,0.5462,-1.5346,-0.63394,1.4599,-0.69336,-1.8124,-0.68076,-0.25726,0.73703,-0.071003,-0.05794,-1.1459,0.028342,-0.14855,-1.9574,1.1837,1.0018,-2.5917,-0.924,-0.11109,0.095931,1.2832,-0.10458,1.5641,0.09346,0.62415,-0.0013592,-0.15394,-0.21388,-0.6406,1.5229,-0.079851,0.028663,-0.74146,0.065388,0.37558,0.8051,0.11017,1.3032,2.0161,0.62452,-0.64437,0.0056327,-1.5482,-1.7939,-0.1862,-0.17807,-0.60524,-0.2722,1.0432,-0.5379,0.069243,0.69465,-1.2338,-0.89234,0.71538,0.59018,-0.84092,-1.805,-1.4403,-0.87802,-0.53811,1.0428,-0.69734,-0.00082208,0.82472,1.267,1.1825,-0.59275,-0.60597,-0.01315,0.51714,-0.35722,0.49821,0.046099,-0.67627,-0.9047,-0.40063,-0.23874,-0.014353,1.8837,-0.80571,0.77788,-0.43408,-0.49952,0.70411,-1.3637,0.36353,0.29918,-1.2606,0.067689,-1.1701,1.5802,1.646,0.046159,-1.0121,0.95808,-0.24079,-1.4503,0.48731,-0.66595,-0.27274,0.89493,0.90767,0.75575,-0.9948,0.8251,1.1642,2.8179,-0.21939,-1.4456,0.99205,0.48751,-0.83545,-1.466,-0.04975,0.37642,-0.052782,0.18782,0.62083
